4.70171e+08,2.34154e+09,4.17448e+09,6.04595e+09,7.85702e+09,9.70835e+09,1.16415e+10,1.33262e+10,1.51347e+10,1.68892e+10,1.87751e+10,2.04734e+10,2.18046e+10,2.31786e+10,2.38519e+10
4.66026e+08,2.32773e+09,4.2131e+09,6.08656e+09,7.89856e+09,9.77256e+09,1.1573e+10,1.33532e+10,1.51556e+10,1.69326e+10,1.86477e+10,2.03348e+10,2.18934e+10,2.3105e+10,2.36868e+10
4.69945e+08,2.34351e+09,4.17794e+09,6.0418e+09,7.8787e+09,9.81934e+09,1.15511e+10,1.34938e+10,1.53127e+10,1.70792e+10,1.86321e+10,2.05423e+10,2.19008e+10,2.31098e+10,2.37297e+10
4.65565e+08,2.35026e+09,4.18524e+09,6.03658e+09,7.96311e+09,9.80932e+09,1.15732e+10,1.34966e+10,1.52015e+10,1.69555e+10,1.86695e+10,2.03419e+10,2.18706e+10,2.30888e+10,2.3858e+10
4.65643e+08,2.32506e+09,4.20658e+09,6.08798e+09,7.96447e+09,9.72326e+09,1.1563e+10,1.33965e+10,1.53553e+10,1.69523e+10,1.86419e+10,2.02914e+10,2.181e+10,2.3093e+10,2.3705e+10
4.65234e+08,2.33624e+09,4.23152e+09,6.02244e+09,7.94678e+09,9.78909e+09,1.15105e+10,1.33404e+10,1.51266e+10,1.69058e+10,1.86396e+10,2.05697e+10,2.17807e+10,2.30517e+10,2.37144e+10
4.65773e+08,2.3253e+09,4.17822e+09,6.03105e+09,7.8846e+09,9.68741e+09,1.16374e+10,1.33879e+10,1.51335e+10,1.68878e+10,1.89114e+10,2.02745e+10,2.2162e+10,2.30684e+10,2.36935e+10
4.64337e+08,2.32571e+09,4.19897e+09,6.08998e+09,7.93088e+09,9.75027e+09,1.16738e+10,1.33884e+10,1.52024e+10,1.71561e+10,1.86247e+10,2.05408e+10,2.18597e+10,2.30252e+10,2.40701e+10
4.63234e+08,2.34584e+09,4.1699e+09,6.11697e+09,7.84092e+09,9.67152e+09,1.16408e+10,1.35223e+10,1.51187e+10,1.71422e+10,1.85924e+10,2.02139e+10,2.17317e+10,2.35271e+10,2.3331e+10
4.62952e+08,2.35338e+09,4.16198e+09,6.07449e+09,7.84657e+09,9.68062e+09,1.15048e+10,1.33018e+10,1.51372e+10,1.68611e+10,1.84861e+10,2.01868e+10,2.15497e+10,2.28521e+10,2.39839e+10
4.61699e+08,2.30109e+09,4.14896e+09,5.99605e+09,7.95693e+09,9.66284e+09,1.16378e+10,1.32535e+10,1.50413e+10,1.70613e+10,1.84287e+10,2.01955e+10,2.21047e+10,2.26038e+10,2.2857e+10
4.65104e+08,2.30086e+09,4.13563e+09,5.9753e+09,7.92394e+09,9.64366e+09,1.14491e+10,1.32674e+10,1.52452e+10,1.68045e+10,1.86068e+10,2.00759e+10,2.15408e+10,2.24566e+10,2.34448e+10

6.17805e+07,6.37896e+07,6.35717e+07,6.11099e+07,6.33331e+07,6.0843e+07,6.06853e+07,6.30732e+07,6.24975e+07,5.98795e+07,6.16415e+07,6.14324e+07,6.10437e+07,5.76969e+07,5.97316e+07
1.17661e+08,1.23401e+08,1.24332e+08,1.24441e+08,1.2369e+08,1.23332e+08,1.2297e+08,1.22463e+08,1.2186e+08,1.21572e+08,1.20771e+08,1.19522e+08,1.16403e+08,1.159e+08,1.1604e+08
1.7222e+08,1.84737e+08,1.86357e+08,1.86585e+08,1.8685e+08,1.86397e+08,1.85985e+08,1.85586e+08,1.8493e+08,1.83504e+08,1.82419e+08,1.80359e+08,1.78818e+08,1.77666e+08,1.74384e+08
2.24898e+08,2.42972e+08,2.45946e+08,2.45981e+08,2.46177e+08,2.45355e+08,2.45514e+08,2.45042e+08,2.43348e+08,2.41115e+08,2.40274e+08,2.35779e+08,2.35388e+08,2.35556e+08,2.30583e+08
2.76886e+08,2.98878e+08,3.04556e+08,3.01885e+08,3.02723e+08,3.02387e+08,3.01212e+08,3.01091e+08,3.02363e+08,2.98428e+08,2.95809e+08,2.92397e+08,2.88875e+08,2.86364e+08,2.82195e+08
3.27189e+08,3.536e+08,3.56967e+08,3.59057e+08,3.59369e+08,3.59207e+08,3.58492e+08,3.57153e+08,3.56073e+08,3.5473e+08,3.52505e+08,3.49115e+08,3.45852e+08,3.42123e+08,3.39863e+08
3.79098e+08,4.0684e+08,4.13013e+08,4.12507e+08,4.15939e+08,4.1618e+08,4.16207e+08,4.11786e+08,4.12716e+08,4.11651e+08,4.05091e+08,4.03125e+08,4.00865e+08,3.95033e+08,3.93716e+08
4.31237e+08,4.62078e+08,4.66262e+08,4.7091e+08,4.71677e+08,4.72073e+08,4.70374e+08,4.70049e+08,4.68473e+08,4.66118e+08,4.63957e+08,4.57813e+08,4.49585e+08,4.47265e+08,4.42957e+08
4.83545e+08,5.18948e+08,5.25515e+08,5.29152e+08,5.29851e+08,5.29757e+08,5.29093e+08,5.28157e+08,5.26652e+08,5.22398e+08,5.20115e+08,5.14028e+08,5.06411e+08,4.98591e+08,4.95555e+08
5.35505e+08,5.74136e+08,5.83146e+08,5.86626e+08,5.8776e+08,5.8851e+08,5.87182e+08,5.85869e+08,5.82105e+08,5.77262e+08,5.75109e+08,5.65941e+08,5.61855e+08,5.55249e+08,5.44256e+08
5.85167e+08,6.2823e+08,6.38947e+08,6.4039e+08,6.42854e+08,6.45229e+08,6.40622e+08,6.436e+08,6.38767e+08,6.33621e+08,6.29152e+08,6.24827e+08,6.11599e+08,6.12526e+08,6.0999e+08
6.35782e+08,6.81215e+08,6.93119e+08,6.97971e+08,6.99939e+08,6.99521e+08,7.00277e+08,6.9788e+08,6.94966e+08,6.8733e+08,6.87005e+08,6.73101e+08,6.66464e+08,6.64109e+08,6.46783e+08

