6.82739e+08,3.41742e+09,6.14929e+09,7.68816e+09,8.26909e+09,8.23213e+09,8.29098e+09,8.60225e+09,8.43239e+09,8.5349e+09,8.45069e+09,8.45606e+09,8.54299e+09,8.33438e+09,8.31894e+09
6.8478e+08,3.41705e+09,6.15048e+09,8.03993e+09,8.21872e+09,8.29808e+09,8.16614e+09,8.24925e+09,8.33095e+09,8.50471e+09,8.44628e+09,8.69786e+09,8.7375e+09,8.39021e+09,8.30427e+09

4.29361e+07,1.60684e+07,1.26917e+07,8.73586e+06,6.84228e+06,6.42504e+06,6.83656e+06,7.47795e+06,7.25767e+06,7.29486e+06,7.27685e+06,6.01979e+06,6.644e+06,6.18025e+06,7.41323e+06
4.87419e+07,2.82769e+07,2.28442e+07,1.6576e+07,1.23026e+07,1.34151e+07,1.23144e+07,1.399e+07,1.2485e+07,1.262e+07,1.25805e+07,1.23826e+07,1.2101e+07,1.26548e+07,1.18814e+07
6.16927e+07,3.94655e+07,3.12341e+07,2.01542e+07,1.66653e+07,1.50385e+07,1.78629e+07,1.86214e+07,1.60298e+07,1.85766e+07,1.59647e+07,1.6051e+07,1.67595e+07,1.43841e+07,1.56305e+07
7.50038e+07,4.86509e+07,3.75107e+07,2.45637e+07,2.12471e+07,1.90366e+07,1.87866e+07,1.96666e+07,1.72847e+07,1.84366e+07,1.81275e+07,1.70876e+07,1.83831e+07,1.83183e+07,2.06417e+07
7.65592e+07,5.57345e+07,4.4121e+07,2.76143e+07,2.21978e+07,2.54599e+07,2.23452e+07,2.28817e+07,2.3656e+07,2.21871e+07,2.48206e+07,2.13483e+07,2.04216e+07,2.18172e+07,2.25506e+07
8.77917e+07,6.38941e+07,4.7198e+07,3.04198e+07,2.43885e+07,2.48047e+07,2.79403e+07,2.59177e+07,2.94925e+07,2.47343e+07,2.45816e+07,2.77684e+07,2.41256e+07,2.51431e+07,2.49126e+07
9.41949e+07,6.6227e+07,5.13743e+07,3.37242e+07,2.7296e+07,2.614e+07,2.69426e+07,2.8597e+07,3.43775e+07,2.84755e+07,2.5567e+07,2.48804e+07,2.88103e+07,2.52192e+07,2.90838e+07
9.8006e+07,7.27014e+07,5.436e+07,4.06736e+07,3.57319e+07,3.54468e+07,2.84656e+07,2.80995e+07,3.11985e+07,2.76016e+07,3.0645e+07,2.77967e+07,3.24388e+07,2.82264e+07,3.10616e+07
1.05629e+08,7.42251e+07,5.63442e+07,3.76272e+07,3.39546e+07,3.45084e+07,3.55445e+07,3.32142e+07,3.13216e+07,3.81897e+07,3.97479e+07,3.59694e+07,2.87348e+07,3.05153e+07,3.31062e+07
1.01149e+08,8.16444e+07,6.01236e+07,4.22328e+07,3.51066e+07,3.90778e+07,3.16744e+07,3.42699e+07,3.85721e+07,3.44526e+07,3.96817e+07,3.9751e+07,3.24033e+07,3.38146e+07,3.20388e+07
1.20174e+08,8.40412e+07,5.75983e+07,4.74663e+07,3.82178e+07,4.40509e+07,3.77704e+07,3.5884e+07,3.54136e+07,3.63164e+07,3.33145e+07,3.91285e+07,3.98029e+07,4.31241e+07,3.74413e+07
1.26063e+08,8.3061e+07,6.21506e+07,4.68807e+07,4.60884e+07,3.69958e+07,4.77264e+07,3.93458e+07,3.95188e+07,3.68763e+07,3.7314e+07,3.46345e+07,3.42816e+07,3.56338e+07,3.90099e+07

